width,noise,instance number, greedy mean,greedy stdev,pagerank value,regret value,optimal value
100,0.8,0,43.85,0.643174,45.1985,44.7553,47.3078
100,0.8,1,41.83,0.638401,41.6709,43.7722,45.3881
100,0.8,2,42.89,0.732507,44.3918,44.7279,46.2448
100,0.8,3,42.83,0.685574,43.6426,44.4265,46.517
100,0.8,4,43.01,0.660039,43.382,44.1016,46.7792
100,0.8,5,43.04,0.6552,43.536,44.5948,46.472
100,0.8,6,42.67,0.683653,44.1211,44.4448,46.4799
100,0.8,7,43.27,0.718488,43.7577,44.3004,46.7182
100,0.8,8,43.18,0.66349,43.9927,44.0666,46.6741
100,0.8,9,42.87,0.707923,42.7518,43.8681,46.6094
100,0.8,10,42.57,0.65826,43.4647,43.2405,46.2913
100,0.8,11,42.84,0.652161,43.4636,44.5493,46.257
100,0.8,12,42.73,0.720681,43.4805,43.8606,46.3904
100,0.8,13,42.49,0.674953,42.658,44.2233,45.7369
100,0.8,14,43.01,0.638181,43.2903,44.9361,46.1609
100,0.8,15,43.18,0.71382,43.7363,44.649,46.617
100,0.8,16,42.42,0.6868,42.8459,44.0017,45.5393
100,0.8,17,42.89,0.664821,43.8332,44.3966,46.3066
100,0.8,18,42.59,0.659199,42.8832,44.0216,46.0758
100,0.8,19,43.48,0.641445,44.3505,44.5354,46.9002
100,0.81,0,43.21,0.70722,43.3337,44.5878,46.5989
100,0.81,1,42.99,0.655538,42.8761,44.6976,46.3945
100,0.81,2,43.74,0.681139,44.2581,45.2926,47.4441
100,0.81,3,42.94,0.640279,42.5652,44.4551,46.2826
100,0.81,4,42.87,0.713279,43.3141,44.4325,46.6201
100,0.81,5,43.51,0.671999,44.7317,44.3558,46.892
100,0.81,6,43.34,0.675435,43.4412,44.5475,46.9874
100,0.81,7,42.51,0.694785,43.2042,44.0048,45.906
100,0.81,8,43.15,0.676756,44.1172,44.4215,46.6339
100,0.81,9,43.46,0.655561,44.3112,43.8349,46.9216
100,0.81,10,43.05,0.623958,43.4179,44.5399,46.5841
100,0.81,11,43.57,0.639064,44.4706,45.1431,46.9153
100,0.81,12,42.33,0.707315,43.2206,43.9134,46.0085
100,0.81,13,43.15,0.752077,44.064,44.7677,46.5402
100,0.81,14,42.96,0.682559,43.4885,44.3204,46.1468
100,0.81,15,42.59,0.699234,43.1923,43.9017,45.8265
100,0.81,16,42.75,0.717,43.0733,43.8351,46.5528
100,0.81,17,43.38,0.663623,44.2704,44.0259,46.7297
100,0.81,18,43.14,0.64508,43.5051,44.6875,46.4128
100,0.81,19,43.19,0.676821,43.2105,44.3527,46.5505
100,0.82,0,44.3,0.650554,45.0581,45.4163,47.6761
100,0.82,1,43.12,0.700097,44.2286,43.8439,46.4249
100,0.82,2,43.33,0.662029,43.0034,44.6604,46.6928
100,0.82,3,42.8,0.675249,43.4598,44.0732,46.3599
100,0.82,4,43.43,0.646365,43.6537,43.8968,46.7952
100,0.82,5,43.29,0.625863,43.4701,44.9742,46.4919
100,0.82,6,43.16,0.686167,43.1119,44.1009,46.5441
100,0.82,7,43.02,0.680336,43.8901,44.4983,46.2746
100,0.82,8,43.23,0.64858,43.4806,44.9244,46.7272
100,0.82,9,42.2,0.691094,42.7249,42.8573,45.7946
100,0.82,10,42.56,0.719532,42.7502,43.0335,45.8741
100,0.82,11,43.09,0.670263,44.3933,43.6951,46.5825
100,0.82,12,43.17,0.659864,43.2181,45.1685,46.6376
100,0.82,13,43.05,0.665317,43.6586,44.3191,46.2535
100,0.82,14,43.22,0.690194,42.8961,44.9341,46.3495
100,0.82,15,43.25,0.667614,43.8372,44.4649,46.5176
100,0.82,16,42.99,0.668909,43.2836,44.989,46.3079
100,0.82,17,42.93,0.726451,43.3876,44.2375,46.5649
100,0.82,18,43.01,0.653791,43.5394,44.3221,46.5447
100,0.82,19,43.18,0.656361,42.4997,44.0598,46.3752
100,0.83,0,43.29,0.645672,43.6729,43.8653,46.4173
100,0.83,1,43.67,0.752459,44.2688,44.9687,47.0062
100,0.83,2,43.04,0.668507,43.3329,44.0002,46.2437
100,0.83,3,43.85,0.697125,44.9103,45.0887,47.1452
100,0.83,4,43.74,0.681689,44.1415,45.3562,47.1588
100,0.83,5,43.86,0.721545,43.8635,45.0036,47.2306
100,0.83,6,42.96,0.680392,43.2769,44.2986,46.3333
100,0.83,7,43.44,0.645893,43.8698,44.4017,46.3517
100,0.83,8,43.62,0.668981,44.6347,45.0618,46.8549
100,0.83,9,42.53,0.645735,43.2224,43.737,45.9756
100,0.83,10,43.67,0.640659,44.976,44.0171,46.7855
100,0.83,11,43,0.603127,44.1058,44.6582,46.2418
100,0.83,12,43.15,0.682797,43.4905,44.9637,46.4486
100,0.83,13,43.98,0.670622,45.0003,44.9631,47.1943
100,0.83,14,42.77,0.656591,43.6033,44.4922,46.3009
100,0.83,15,42.81,0.670042,43.4604,44.0546,46.1485
100,0.83,16,43,0.642689,43.7565,44.0157,46.4304
100,0.83,17,43.11,0.667876,43.4124,43.8267,46.3103
100,0.83,18,43.24,0.70872,43.386,44.0251,46.6855
100,0.83,19,43.15,0.68253,43.143,44.7235,46.5697
100,0.84,0,44,0.650689,44.2968,45.6104,47.172
100,0.84,1,43.5,0.697278,43.9615,45.5392,46.6362
100,0.84,2,43.35,0.661865,43.1428,44.6936,46.3426
100,0.84,3,43.23,0.672163,43.8628,44.7468,46.4773
100,0.84,4,43.11,0.64358,44.5798,44.4728,46.1854
100,0.84,5,43.12,0.626503,43.9033,44.4962,46.3632
100,0.84,6,43.47,0.675323,43.8963,45.0589,46.5506
100,0.84,7,42.94,0.686255,44.2174,44.8407,46.2645
100,0.84,8,43.1,0.679247,43.1284,44.1269,46.4196
100,0.84,9,43.48,0.698706,44.5554,45.5323,46.8945
100,0.84,10,43.37,0.683519,43.8189,45.2733,46.7305
100,0.84,11,43.09,0.67559,43.7173,44.9583,46.4228
100,0.84,12,43.61,0.661519,43.4886,45.2507,46.7769
100,0.84,13,43.2,0.68371,44.3371,44.4405,46.7415
100,0.84,14,43.26,0.71344,43.445,44.2425,46.7216
100,0.84,15,43.29,0.672837,43.8969,44.8995,46.6959
100,0.84,16,43.72,0.620835,43.8246,44.9254,46.8309
100,0.84,17,43.95,0.667385,44.5932,45.2752,47.104
100,0.84,18,43.27,0.693113,44.3188,44.7036,46.4612
100,0.84,19,43.49,0.698488,44.4581,45.1753,46.9103
100,0.85,0,43.71,0.674059,43.9318,45.2508,46.8264
100,0.85,1,43.71,0.717152,44.2945,45.0047,47.0441
100,0.85,2,43.04,0.68846,42.7123,44.1812,46.366
100,0.85,3,43.4,0.679964,43.9513,43.8084,46.6037
100,0.85,4,43.29,0.668218,43.1493,44.4101,46.575
100,0.85,5,43.33,0.654061,43.6657,44.6425,46.7356
100,0.85,6,43.17,0.67388,43.7194,44.4838,46.4199
100,0.85,7,43.59,0.679442,44.2952,45.6379,46.7355
100,0.85,8,43.34,0.665592,43.4989,45.0679,46.5779
100,0.85,9,44.71,0.662729,45.7656,45.348,47.6773
100,0.85,10,43.46,0.663959,43.5674,44.6925,46.6078
100,0.85,11,42.75,0.715301,43.2075,44.0919,46.1558
100,0.85,12,43.56,0.634782,44.3256,44.0696,46.6148
100,0.85,13,43.51,0.690328,44.1977,45.0061,46.7647
100,0.85,14,43.03,0.736733,43.193,44.6621,46.2498
100,0.85,15,43.13,0.742427,44.3829,44.038,46.5323
100,0.85,16,43.27,0.693343,43.6462,44.5264,46.5196
100,0.85,17,43.71,0.694948,44.3398,45.025,46.8309
100,0.85,18,43.52,0.67682,43.5223,45.2232,46.7943
100,0.85,19,43.55,0.681105,44.0065,43.864,46.7503
100,0.86,0,43.11,0.715172,43.2083,44.5045,46.4785
100,0.86,1,43.92,0.733905,44.8804,44.1091,47.065
100,0.86,2,43.57,0.671341,43.812,44.4061,46.6664
100,0.86,3,43.33,0.747642,43.1604,44.8071,46.2768
100,0.86,4,42.85,0.699374,43.6802,44.0825,46.0588
100,0.86,5,43.06,0.704413,43.2459,44.3583,46.247
100,0.86,6,43.22,0.673549,43.0966,43.8439,46.2957
100,0.86,7,43.88,0.675102,44.7529,44.5106,47.2199
100,0.86,8,43.78,0.634132,44.3163,44.3746,46.706
100,0.86,9,43.61,0.717328,44.2928,44.8515,46.4782
100,0.86,10,43.59,0.658155,44.727,45.3075,46.852
100,0.86,11,43.81,0.690753,44.5502,45.0489,47.1994
100,0.86,12,43.77,0.674594,44.2944,45.7881,46.9705
100,0.86,13,43.99,0.690063,43.6715,44.7397,47.226
100,0.86,14,43.54,0.685401,43.7782,44.3946,46.6619
100,0.86,15,43.75,0.687388,43.84,44.529,46.8689
100,0.86,16,43.75,0.677579,44.4736,44.9282,46.7531
100,0.86,17,42.84,0.64383,43.3571,43.9354,45.8
100,0.86,18,44.06,0.640786,44.5987,45.5226,47.0442
100,0.86,19,43.32,0.667428,43.7064,44.3551,46.6164
100,0.87,0,43.47,0.65203,43.6869,44.1936,46.5764
100,0.87,1,43.73,0.712804,44.7572,44.7121,46.8511
100,0.87,2,44.1,0.685398,44.9294,45.8114,47.2612
100,0.87,3,43.32,0.69528,43.8749,43.5985,46.385
100,0.87,4,44.04,0.673602,44.9086,44.8745,47.0449
100,0.87,5,44,0.669734,44.3264,45.1183,46.9291
100,0.87,6,43.74,0.611186,44.3544,45.1943,46.6455
100,0.87,7,43.51,0.693715,42.9135,44.2183,46.6994
100,0.87,8,44.08,0.657799,45.0285,44.4642,47.2541
100,0.87,9,43.72,0.64999,44.0456,44.4471,46.7799
100,0.87,10,43.93,0.688459,45.3844,44.991,46.9816
100,0.87,11,44.01,0.675421,44.2269,45.6017,47.2989
100,0.87,12,43.41,0.650491,44.4308,44.6165,46.2594
100,0.87,13,43.78,0.674812,43.6256,44.8311,46.8092
100,0.87,14,43.77,0.693622,43.9904,44.9106,46.9325
100,0.87,15,43.54,0.697925,43.2119,45.6806,46.6546
100,0.87,16,44.21,0.695938,44.5341,45.5964,47.4234
100,0.87,17,43.81,0.656993,44.7737,44.6492,46.8313
100,0.87,18,43.59,0.669674,44.5185,45.6201,46.7978
100,0.87,19,43.42,0.650412,43.0764,44.324,46.6076
100,0.88,0,43.8,0.641974,44.1524,45.2562,46.9086
100,0.88,1,43.88,0.645538,44.3348,44.6059,46.8935
100,0.88,2,43.72,0.691246,44.4332,45.0023,46.7932
100,0.88,3,44.19,0.651035,44.5407,44.5759,47.2198
100,0.88,4,43.65,0.706779,44.8909,44.6957,46.6274
100,0.88,5,43.72,0.621045,44.7932,45.1635,46.5911
100,0.88,6,43.89,0.665113,43.3821,45.6388,46.9073
100,0.88,7,43.87,0.696608,44.7553,44.8447,47.0057
100,0.88,8,44.42,0.655057,44.8432,46.2879,47.5503
100,0.88,9,43.85,0.656602,44.9167,45.2482,46.9543
100,0.88,10,43.76,0.640027,44.0827,44.7775,46.6423
100,0.88,11,43.95,0.745969,44.8361,45.4644,47.1543
100,0.88,12,43.93,0.753074,44.8108,45.3817,47.2812
100,0.88,13,43.86,0.683016,45.0559,44.7766,46.9944
100,0.88,14,44.04,0.707209,43.8977,44.0671,47.04
100,0.88,15,43.85,0.658807,44.7908,43.9434,46.8381
100,0.88,16,43.77,0.66934,44.1013,45.2581,46.8445
100,0.88,17,43.61,0.653054,43.1801,44.3759,46.6182
100,0.88,18,43.93,0.613606,44.0286,44.7888,46.9592
100,0.88,19,44.25,0.710472,44.8123,45.7043,47.1656
100,0.89,0,44.29,0.690359,44.689,45.922,47.318
100,0.89,1,43.8,0.675728,43.8024,44.4439,46.8828
100,0.89,2,43.99,0.655326,43.5768,44.0884,47.0427
100,0.89,3,44.37,0.676343,45.4483,45.5797,47.2129
100,0.89,4,43.91,0.775489,43.9621,46.0365,47.066
100,0.89,5,44.01,0.716551,44.6314,44.5417,47.0136
100,0.89,6,43.63,0.718077,43.9913,44.7783,46.8838
100,0.89,7,44.18,0.692676,44.8958,45.0522,47.1461
100,0.89,8,44.16,0.698901,44.5754,45.7372,47.2158
100,0.89,9,44.32,0.6817,45.1213,44.9594,47.2948
100,0.89,10,43.87,0.634423,44.4243,44.8986,46.7307
100,0.89,11,44.01,0.671589,44.9391,45.4207,46.7466
100,0.89,12,43.74,0.749247,45.0215,44.6557,46.7368
100,0.89,13,44.03,0.693819,44.1078,44.7367,47.1217
100,0.89,14,44.2,0.656235,44.2781,45.5155,47.2545
100,0.89,15,43.97,0.662346,44.7158,44.8779,46.9704
100,0.89,16,44.31,0.65241,45.4432,45.2379,47.5279
100,0.89,17,43.73,0.711675,43.6775,44.7144,46.7291
100,0.89,18,44.12,0.648776,44.9363,44.8823,47.166
100,0.89,19,43.86,0.721148,44.9619,45.3187,46.8621
100,0.9,0,44.18,0.710199,45.8714,45.2842,47.1996
100,0.9,1,44.27,0.6599,43.883,45.3982,47.1739
100,0.9,2,44.17,0.706251,43.5375,45.0469,46.9524
100,0.9,3,43.65,0.698144,44.4162,44.4616,46.5638
100,0.9,4,44.38,0.664871,44.7477,44.9994,47.2434
100,0.9,5,44.19,0.715174,44.3485,46.1779,47.2846
100,0.9,6,44.42,0.682468,45.2002,44.7764,47.14
100,0.9,7,43.96,0.688824,43.7222,44.8122,46.8869
100,0.9,8,44.47,0.71337,45.4888,45.0168,47.5281
100,0.9,9,44.67,0.703173,45.4929,46.4366,47.519
100,0.9,10,44.46,0.671456,44.7267,46.5991,47.4918
100,0.9,11,44.1,0.660578,44.4276,45.1475,47.0687
100,0.9,12,43.99,0.702878,44.3143,45.2184,47.0531
100,0.9,13,44.38,0.64428,44.2524,44.5901,47.294
100,0.9,14,43.89,0.714611,45.354,45.044,46.893
100,0.9,15,44.58,0.687363,45.7897,45.8078,47.5178
100,0.9,16,44,0.696359,45.1533,45.3649,47.0625
100,0.9,17,44.49,0.606346,45.3967,45.4412,47.2193
100,0.9,18,44.03,0.74222,45.1689,45.753,47.1958
100,0.9,19,43.65,0.668497,44.0739,44.4202,46.67
100,0.91,0,44.33,0.648614,45.4234,45.8219,47.4154
100,0.91,1,44.43,0.638307,45.0191,44.6293,47.2724
100,0.91,2,44.48,0.647853,44.4351,45.4411,47.4925
100,0.91,3,44.29,0.714824,44.6928,45.9234,47.1545
100,0.91,4,44.16,0.703616,45.3648,45.4803,47.1634
100,0.91,5,44.21,0.704981,43.8321,45.0517,47.1445
100,0.91,6,44.33,0.689024,43.9934,44.6976,47.2513
100,0.91,7,44.39,0.712017,44.8736,46.1097,47.2273
100,0.91,8,44.01,0.748079,44.9788,45.2352,47.1862
100,0.91,9,44.45,0.636186,44.8249,46.2821,47.3797
100,0.91,10,44.3,0.700678,44.8459,45.5265,47.2803
100,0.91,11,44.14,0.661103,43.747,44.8909,47.2206
100,0.91,12,44.49,0.637773,44.6177,45.8204,47.4567
100,0.91,13,44.29,0.688548,44.5275,45.1327,47.0778
100,0.91,14,43.64,0.694622,45.2277,44.976,46.6922
100,0.91,15,44.52,0.602415,45.2583,45.4907,47.4098
100,0.91,16,44.31,0.650834,44.5968,45.3338,47.4377
100,0.91,17,44.06,0.662911,43.6191,45.0033,47.1756
100,0.91,18,44.29,0.714326,43.8746,45.4915,47.0342
100,0.91,19,44.57,0.694391,45.708,46.0331,47.6012
100,0.92,0,44.4,0.734053,45.0796,45.2521,47.3283
100,0.92,1,44.73,0.745641,46.1549,45.4932,47.5877
100,0.92,2,44.88,0.681973,45.7918,46.057,47.7339
100,0.92,3,44.62,0.703251,45.0891,44.6576,47.5539
100,0.92,4,44.14,0.753896,44.2782,45.3342,47.2182
100,0.92,5,44.68,0.686348,45.7225,45.0963,47.4743
100,0.92,6,44.57,0.739308,44.8296,45.3916,47.5423
100,0.92,7,44.49,0.677854,45.3155,46.3943,47.419
100,0.92,8,44.36,0.615497,45.3656,45.5626,47.1562
100,0.92,9,44.08,0.708143,45.4619,45.6166,47.1906
100,0.92,10,44.78,0.710519,45.2526,46.2205,47.6399
100,0.92,11,44.87,0.714993,45.6166,45.8339,47.7679
100,0.92,12,44.15,0.637543,44.9926,45.0091,46.9077
100,0.92,13,44.83,0.709754,45.2659,45.9106,47.6687
100,0.92,14,44.48,0.717564,44.6825,46.1793,47.1888
100,0.92,15,44.82,0.668413,46.4321,45.9301,47.5999
100,0.92,16,44.15,0.749563,44.0976,45.1135,47.1079
100,0.92,17,44.65,0.717699,44.6414,46.1561,47.6976
100,0.92,18,44.64,0.713332,45.4001,46.034,47.3357
100,0.92,19,44.73,0.676272,45.7586,45.9898,47.4912
100,0.93,0,44.66,0.690775,44.685,46.0086,47.5025
100,0.93,1,44.92,0.726891,45.9037,46.889,47.9241
100,0.93,2,44.49,0.686427,45.2845,45.6784,47.3237
100,0.93,3,44.61,0.657937,44.5914,45.4434,47.4456
100,0.93,4,44.35,0.672409,44.8681,45.2798,47.3415
100,0.93,5,44.58,0.686663,45.3864,45.2685,47.4737
100,0.93,6,44.96,0.697101,45.6911,46.1385,47.8341
100,0.93,7,44.77,0.652316,45.9382,46.6864,47.439
100,0.93,8,44.5,0.699927,45.5384,44.5568,47.4152
100,0.93,9,44.56,0.699973,45.2649,45.4535,47.5153
100,0.93,10,44.58,0.661696,44.8854,46.0294,47.4145
100,0.93,11,44.85,0.68003,46.0606,45.9037,47.5006
100,0.93,12,44.89,0.734567,45.1907,46.622,47.6729
100,0.93,13,44.31,0.666531,44.6966,45.4857,47.175
100,0.93,14,44.78,0.701551,44.642,45.7444,47.4825
100,0.93,15,44.39,0.660066,44.7499,45.322,47.4794
100,0.93,16,44.59,0.660217,45.6399,44.8854,47.3967
100,0.93,17,44.36,0.678586,44.5042,45.3758,47.3863
100,0.93,18,44.76,0.656651,45.2196,44.8921,47.4403
100,0.93,19,44.88,0.687166,45.0753,45.1589,47.7542
100,0.94,0,45.13,0.664539,45.4921,46.4566,47.6293
100,0.94,1,44.7,0.664655,45.7125,45.8362,47.6857
100,0.94,2,44.92,0.719387,45.0916,45.817,47.5892
100,0.94,3,44.89,0.735092,44.5284,45.8721,47.8703
100,0.94,4,44.41,0.706203,44.6081,44.9863,47.4196
100,0.94,5,44.64,0.677932,44.7772,45.6828,47.511
100,0.94,6,44.76,0.669277,46.2237,45.3932,47.5404
100,0.94,7,44.38,0.69123,45.3248,45.0792,47.4656
100,0.94,8,44.51,0.724762,45.7892,45.1788,47.4749
100,0.94,9,44.81,0.712757,46.1392,45.8489,47.6695
100,0.94,10,44.5,0.705958,45.4016,45.9789,47.3478
100,0.94,11,45.01,0.71142,45.365,46.2266,47.8441
100,0.94,12,44.86,0.709907,45.0496,45.257,47.7865
100,0.94,13,44.86,0.705089,45.1661,45.7397,47.7733
100,0.94,14,44.93,0.668295,45.7921,45.7721,47.688
100,0.94,15,44.97,0.723665,45.4308,46.3313,47.7882
100,0.94,16,44.85,0.712113,45.276,46.36,47.6386
100,0.94,17,44.49,0.653812,45.3182,45.7902,47.4969
100,0.94,18,45.05,0.635124,45.8524,45.548,47.7842
100,0.94,19,44.82,0.6694,44.5392,45.8506,47.7256
100,0.95,0,45.02,0.689396,46.0097,47.0553,47.776
100,0.95,1,44.62,0.68882,45.5024,45.0324,47.4851
100,0.95,2,44.66,0.659437,45.6922,46.6036,47.7046
100,0.95,3,44.58,0.64851,44.3999,45.5913,47.4299
100,0.95,4,44.68,0.647732,44.9675,45.6478,47.3864
100,0.95,5,44.78,0.728692,46.3704,46.1814,47.6717
100,0.95,6,44.78,0.703393,45.8634,45.5596,47.4784
100,0.95,7,44.53,0.758946,45.1592,45.2392,47.4076
100,0.95,8,44.82,0.662508,45.5459,45.1044,47.6388
100,0.95,9,44.64,0.726317,45.6518,45.4717,47.595
100,0.95,10,45.06,0.713111,45.2647,46.2562,47.8463
100,0.95,11,45,0.789458,45.3421,46.3855,47.8928
100,0.95,12,44.75,0.683914,44.6588,45.8983,47.657
100,0.95,13,44.95,0.700026,45.0888,45.7535,47.818
100,0.95,14,44.8,0.718393,44.9269,46.1873,47.5504
100,0.95,15,44.94,0.693205,44.4848,46.1339,47.8653
100,0.95,16,44.61,0.710116,45.8103,46.641,47.5644
100,0.95,17,44.8,0.69897,45.4505,45.3908,47.6847
100,0.95,18,44.59,0.696015,45.3368,45.2742,47.4864
100,0.95,19,44.85,0.723227,45.3636,45.5211,47.6018
100,0.96,0,44.89,0.687313,45.2133,46.1181,47.5959
100,0.96,1,44.88,0.688821,45.0187,45.7999,47.7758
100,0.96,2,45.17,0.716989,45.3479,46.7625,47.8739
100,0.96,3,45.07,0.6786,45.3366,46.1349,47.7633
100,0.96,4,44.71,0.731025,44.3823,46.0099,47.6987
100,0.96,5,45.56,0.648296,45.1964,45.7708,48.1938
100,0.96,6,44.83,0.733867,45.9294,45.4613,47.5865
100,0.96,7,44.76,0.755299,45.2855,45.8401,47.7833
100,0.96,8,45.3,0.673896,46.1424,46.705,47.9777
100,0.96,9,45,0.662486,45.5234,45.6369,47.8653
100,0.96,10,45.11,0.703681,45.7306,46.4578,47.9237
100,0.96,11,44.9,0.661019,46.1478,46.0519,47.7374
100,0.96,12,44.99,0.717006,46.0481,45.9731,47.7522
100,0.96,13,45.27,0.723223,44.6383,46.3769,48.1016
100,0.96,14,45.22,0.646093,45.3099,46.1643,47.7938
100,0.96,15,45.2,0.703753,45.5211,46.5255,47.9399
100,0.96,16,44.95,0.763706,45.6349,46.5472,48.0019
100,0.96,17,45.03,0.694183,45.8458,46.2488,47.9098
100,0.96,18,45.29,0.736231,45.2901,45.9808,48.1891
100,0.96,19,45.05,0.694759,46.2973,46.1382,47.8322
100,0.97,0,45.14,0.724082,46.0435,45.789,48.0808
100,0.97,1,45.37,0.708108,45.9356,46.0486,48.142
100,0.97,2,45.07,0.706268,44.3065,46.5351,47.8425
100,0.97,3,45.59,0.718657,46.4865,47.1618,48.243
100,0.97,4,44.74,0.723704,44.9433,44.9411,47.7305
100,0.97,5,45.42,0.666033,45.5624,46.7958,48.1978
100,0.97,6,45.13,0.808071,45.2023,46.6621,48.0802
100,0.97,7,45.43,0.64327,45.1931,46.0155,48.0433
100,0.97,8,45.16,0.688229,46.2552,45.712,47.8958
100,0.97,9,45.4,0.649736,44.7541,46.4549,48.1815
100,0.97,10,45.72,0.714092,45.9538,45.4825,48.2962
100,0.97,11,45.51,0.7091,46.4232,47.021,48.19
100,0.97,12,45.22,0.679066,46.3254,45.9284,47.9828
100,0.97,13,45.08,0.747433,45.2626,46.7009,48.1204
100,0.97,14,45.49,0.717693,45.7594,46.8712,48.2656
100,0.97,15,45.1,0.696659,45.097,45.4833,47.7877
100,0.97,16,45.27,0.76584,44.9313,44.6143,48.1431
100,0.97,17,45.01,0.715949,45.6305,46.2577,47.7904
100,0.97,18,45.3,0.675077,46.0786,46.7217,47.9384
100,0.97,19,45.04,0.706981,45.7746,46.5217,47.9026
100,0.98,0,45.39,0.710748,46.0071,47.2072,48.1351
100,0.98,1,45.03,0.704043,45.8516,45.7315,47.9294
100,0.98,2,45.6,0.638929,45.8315,46.4958,48.1885
100,0.98,3,45.81,0.656502,46.0407,45.8092,48.3648
100,0.98,4,45.11,0.711436,44.9247,45.6588,47.9691
100,0.98,5,45.21,0.682514,45.6724,47.1691,48.1703
100,0.98,6,45.11,0.74329,46.1158,47.0804,48.0536
100,0.98,7,45.25,0.676901,45.2881,46.2285,48.0128
100,0.98,8,45.28,0.69644,44.6616,46.2283,48.0354
100,0.98,9,45.1,0.68028,45.5516,47.0811,47.933
100,0.98,10,45.3,0.729043,46.2995,47.0507,48.2123
100,0.98,11,45.44,0.700227,46.4421,45.6232,48.0937
100,0.98,12,45.38,0.720759,45.8859,46.7367,48.0685
100,0.98,13,45.59,0.649041,45.3596,47.0031,48.2009
100,0.98,14,44.88,0.695535,46.3962,46.3882,47.7577
100,0.98,15,45.49,0.718904,46.0539,46.5022,48.4073
100,0.98,16,45.19,0.738003,46.1044,46.3331,47.9777
100,0.98,17,45.51,0.715149,46.3199,46.3645,48.205
100,0.98,18,45.1,0.743848,45.2548,46.2874,48.1296
100,0.98,19,45.34,0.676515,45.3756,46.1094,48.1735
100,0.99,0,45.65,0.649368,46.0454,46.7928,48.3453
100,0.99,1,45.23,0.703051,45.5929,46.8098,48.1276
100,0.99,2,45.56,0.688092,45.6164,46.7407,48.1357
100,0.99,3,45.28,0.711734,45.8144,46.6261,48.2696
100,0.99,4,45.13,0.729237,46.6513,46.8206,48.2528
100,0.99,5,45.43,0.724929,46.7034,45.603,48.4728
100,0.99,6,45.37,0.705277,46.1102,46.0182,48.1829
100,0.99,7,45.39,0.678092,46.018,46.0908,48.2459
100,0.99,8,45.2,0.705212,45.6149,45.3735,48.0707
100,0.99,9,45.36,0.721803,46.2134,46.506,48.2779
100,0.99,10,45.57,0.652955,45.95,46.8678,48.3107
100,0.99,11,45.57,0.694748,45.237,47.0896,48.4202
100,0.99,12,45.65,0.697936,45.0496,46.7046,48.3676
100,0.99,13,45.07,0.743914,45.398,46.9183,48.0604
100,0.99,14,45.16,0.741945,45.0822,46.2065,48.0583
100,0.99,15,45.42,0.673287,45.6496,47.0399,48.3407
100,0.99,16,45.75,0.739971,46.7858,47.3831,48.5811
100,0.99,17,45.32,0.727765,45.4232,46.775,48.1605
100,0.99,18,45.5,0.675404,45.8951,46.344,48.2357
100,0.99,19,45.42,0.7339,45.6612,46.5774,48.2904
